Participant,GoodBad,Angle1,Angle2,Angle3,Angle4
6,1,18.0614,56.1707,72.6404,83.0713
6,1,13.437,52.8662,74.5856,84.3294
6,1,9.8471,50.0624,75.0223,86.4845
6,1,9.0065,47.6252,74.6783,87.4805
6,1,8.3588,45.3549,74.3204,86.9546
6,1,7.6222,43.052,74.4469,86.4193
6,1,6.5558,40.082,75.0604,86.3158
6,1,5.8444,37.2016,76.3343,86.2779
6,1,5.902,34.3514,78.2059,86.0716
6,1,6.4364,31.4792,79.7563,85.7321
6,1,7.2058,26.2454,80.8403,85.3101
6,1,7.8212,24.3679,81.1736,85.9707
6,1,8.0645,22.9725,81.1813,87.1458
6,1,7.9549,21.5061,80.7722,87.8722
6,1,8.0153,20.2402,80.4121,88.0688
6,1,8.52,18.9622,80.6053,88.4572
6,1,9.3751,17.045,81.2232,89.3752
6,1,10.4986,14.6932,81.9561,89.9247
6,1,11.7131,12.9064,82.7592,90.0921
6,1,12.7964,12.6185,83.2259,90.2067
6,1,13.7066,12.073,83.5062,89.5373
6,1,14.2479,10.9123,83.4153,88.0792
6,1,14.663,9.8004,83.3055,86.7607
6,1,14.6457,9.5328,83.0951,87.0131
6,1,14.241,9.8398,82.6603,88.5345
6,1,14.1617,9.8356,82.4963,89.6422
6,1,14.1786,9.0415,82.6376,89.1614
6,1,14.0375,8.8249,82.5131,88.8202
6,1,13.8286,9.4364,82.2144,89.2708
6,1,13.585,10.1254,81.9464,90.041
6,1,13.413,10.6879,81.8259,90.8375
6,1,13.7584,11.2817,82.1627,91.5755
6,1,14.5257,11.5897,82.7343,91.8375
6,2,15.0888,11.1571,87.0071,89.210434
6,2,15.0607,10.2079,86.4116,83.86161
6,2,15.0114,10.1398,86.3718,83.966988
6,2,15.068,10.1022,86.4341,84.033455
6,2,15.0576,10.2232,86.4175,84.071815
6,2,15.0619,10.1286,86.3947,83.999619
6,2,15.0584,10.0162,86.41,83.966034
6,2,14.9679,10.037,86.3591,83.930099
6,2,14.9142,10.0451,86.3564,83.805023
6,2,14.9533,9.989,86.389,83.859642
6,2,14.9102,9.9288,86.3587,83.855682
6,2,14.8531,9.9039,86.309,83.807259
6,2,14.9032,9.7611,86.3546,83.741119
6,2,14.804,9.7347,86.2085,83.737183
6,2,14.8428,9.6736,86.213,83.629333
6,2,14.8364,9.5897,86.1964,83.582802
6,2,14.8627,9.4001,86.169,83.585541
6,2,14.8662,9.3442,86.1498,83.694252
6,2,14.8113,9.7254,86.093,83.84082
6,2,14.8433,10.1482,86.1361,83.882851
6,2,14.7176,10.6485,85.97,84.450554
6,2,14.3992,11.3185,85.8439,84.743225
6,2,14.14,12.1895,85.9746,84.555641
6,2,13.7988,13.2198,86.0495,84.133835
6,2,13.4934,16.1518,86.0365,83.988647
6,2,13.0961,18.5079,86.1388,84.350906
6,2,12.8599,20.181,86.3429,85.022667
6,2,12.5791,22.352,86.4429,85.374611
6,2,12.363,25.0412,86.6352,84.938629
6,2,12.1806,27.5939,86.7743,84.261116
6,2,11.7629,29.9565,86.665,84.618614
6,2,11.4293,32.4073,86.6241,86.187065
6,2,11.352,35.4215,86.8762,87.565826
6,2,11.187,38.0094,86.9503,87.800476
6,2,11.1514,40.7904,87.0852,87.989525
6,2,11.0151,43.7916,87.1089,89.047791
6,2,10.7422,46.513,87.0113,90.073578
6,2,10.4531,49.2769,86.9839,90.699715
6,2,10.3225,51.9717,87.0989,91.220604
6,2,10.4308,54.6458,87.3335,92.080269
6,2,10.4143,57.1144,87.4683,93.072319
6,2,10.3012,59.3915,87.4913,93.796806
6,2,10.177,61.1521,87.3903,94.156555
6,2,10.0486,62.7126,87.159,94.33371
6,2,10.2208,63.8972,87.0813,94.596321
6,2,10.1669,64.468,86.9274,95.154213
6,2,9.9751,64.8752,86.8287,95.305923
6,2,9.8755,65.3106,86.8652,95.040047
6,2,9.8169,65.591,86.8436,95.064674
6,2,9.8439,65.8806,86.8664,95.1054
6,2,9.7873,65.9228,86.8352,95.253723
6,2,9.8102,66.0336,86.9061,95.217865
6,2,9.8487,66.2355,86.9719,94.797089
6,2,9.8669,66.4737,86.9711,94.124466
6,2,9.8625,66.5178,86.9768,93.685211
6,2,9.8125,66.6686,87.0318,92.788307
6,2,9.7996,67.7942,87.0365,88.698242
6,2,9.8368,69.4865,87.2265,82.551842
6,2,10.1352,71.0314,88.003,77.077713
6,2,10.716,72.6237,89.3262,71.534836
6,2,11.4962,74.2289,91.1336,65.888
6,2,12.9721,75.4497,94.4785,60.355885
6,2,14.5661,76.6989,98.5011,54.20985
6,2,15.2808,78.3505,100.8385,46.012028
6,2,15.7098,79.6325,102.3487,37.982334
6,2,15.7944,80.6546,103.5139,29.502075
6,2,16.3256,81.7005,105.8801,19.17054
6,2,17.1708,81.8711,109.2083,10.374561
6,2,18.0316,80.7506,111.4574,7.761645
6,2,18.3102,78.8782,112.6418,5.353975
6,2,21.8622,78.0872,113.5185,3.128063
6,2,26.3413,77.3178,115.7179,2.291235
6,2,29.0733,76.2406,117.4934,0.984767
6,2,29.63,76.1386,117.2765,0.628696
6,2,29.3334,75.2546,117.3206,0.655513
6,2,30.6131,74.6167,118.0674,0.917066
6,2,32.604,74.3087,118.5142,1.255853
6,2,32.6685,73.8815,118.2535,2.060326
6,2,31.8615,73.8619,117.8833,2.487112
6,2,31.7206,73.9803,117.7371,2.86177
6,2,32.4714,73.7866,118.5055,2.479782
6,2,32.9072,73.982,118.9734,2.26529
6,2,32.5447,73.6691,119.1709,2.388517
6,2,32.2381,73.3604,118.8088,2.599098
6,2,32.561,73.1855,118.778,2.637895
6,2,32.0552,72.8637,119.0315,2.81807
6,2,31.6994,72.6572,119.1809,2.93705
6,2,32.0822,72.8098,119.1612,3.107594
6,2,32.1393,73.1243,119.0179,3.479247
6,2,31.4892,73.6463,118.7486,3.869991
6,2,28.589,74.1697,117.7878,7.533509
6,2,23.6336,74.6061,116.1784,16.036942
6,2,18.6207,74.6679,113.5396,23.216805
6,2,13.7621,74.6505,110.2838,30.616457
6,2,11.7675,73.9564,107.0762,40.736362
6,2,9.6495,72.2951,103.5666,53.079002
6,2,7.2569,70.2747,98.876,67.645912
6,2,5.504,67.9477,93.8057,79.725876
6,2,4.8562,66.6822,88.4897,91.248734
6,2,5.5456,65.9924,83.715,101.690826
6,2,6.9126,65.9627,78.6739,109.223991
6,2,8.3639,65.9102,74.1029,116.86747
6,2,9.7797,65.3931,70.4267,124.541687
6,2,11.0035,65.7964,67.1862,132.014252
6,2,12.0632,66.5847,64.1633,139.567139
6,2,12.428,66.9457,62.1579,148.297256
6,2,13.0658,68.2481,60.1332,158.550369
6,2,15.3362,70.469,55.3932,168.262741
6,2,23.091,70.2444,49.6146,171.972626
6,2,28.6804,68.8359,44.0087,170.891632
6,2,32.4675,67.3248,41.2095,169.165405
6,2,33.0302,66.5999,41.7109,168.322922
6,2,32.0019,65.9446,42.7649,167.425064
6,2,32.2574,64.9908,42.3934,166.528671
6,2,33.0798,65.3332,41.941,167.019897
6,2,33.3379,66.4628,41.9693,168.152313
6,2,32.7339,66.4493,42.1626,168.319214
6,2,32.5673,65.7888,41.9637,167.868851
6,2,32.4005,65.8503,42.027,168.120132
6,2,32.1188,66.1395,42.2944,168.479645
6,2,32.2648,65.5622,42.0743,167.765244
6,2,32.7852,65.9245,41.6108,168.479614
6,2,33.0541,65.8854,41.2412,168.170425
6,2,33.2129,65.4166,41.0707,167.94751
6,2,33.0347,65.4871,41.2506,168.27919
6,2,32.4873,66.0953,41.8287,168.828995
6,2,32.5055,66.5905,41.7425,169.233658
6,2,32.6494,66.8234,41.5518,170.008392
6,2,32.5862,66.8374,41.6236,169.840759
6,2,32.6426,67.1162,41.6131,170.462708
6,2,33.0951,67.3201,41.3789,170.678391
6,2,33.2751,67.249,41.2586,170.508621
6,2,33.3062,67.3005,41.3063,170.994476
6,2,33.2028,67.5065,41.4869,171.339264
6,2,33.1507,67.8583,41.4502,172.271332
6,2,32.9051,68.5537,41.4478,173.375748
6,2,31.2863,68.6376,42.575,170.119461
6,2,29.35,67.6732,44.2022,163.231094
6,2,26.9469,67.0558,46.6388,155.762177
6,2,24.0884,66.5361,49.9212,149.158951
6,2,22.1904,66.0099,51.9555,138.937134
6,2,17.4863,66.1825,56.1983,127.805428
6,2,11.6799,66.9263,62.8414,118.558578
6,2,9.6416,68.4454,70.6982,110.09182
6,2,8.5825,69.5269,74.9295,103.199608
6,2,7.5519,71.427,79.3134,92.487953
6,2,7.1299,73.3746,83.3799,82.615791
6,2,7.48,74.826,87.7291,73.923912
6,2,8.4278,75.9903,92.0629,65.816391
6,2,9.558,77.5656,95.7609,56.934566
6,2,10.9342,78.791,99.2358,48.510998
6,2,12.1933,79.2823,102.903,41.01059
6,2,13.7296,79.98,107.1567,32.595085
6,2,15.2574,80.747,111.2158,21.283022
6,2,17.9098,82.0849,116.2887,8.15124
6,2,26.5601,82.0788,120.1954,5.916025
6,2,31.1812,80.5791,121.228,7.772612
6,2,30.6342,80.322,120.7248,5.142699
6,2,28.3832,80.4224,119.9198,4.952584
6,2,28.279,80.4961,119.8872,5.653017
6,2,29.6931,80.9743,119.8059,5.472353
6,2,29.7835,80.5284,119.9227,5.618903
6,2,29.2934,79.807,120.4656,5.484694
6,2,29.4967,80.1129,120.7599,5.774583
6,2,29.9862,80.2261,120.8048,6.047729
6,2,30.0916,80.0756,120.9049,6.416951
6,2,29.8911,80.1732,121.2027,6.86727
6,2,29.9133,80.1926,121.3685,6.711246
6,2,29.9531,80.2751,121.3294,6.665033
6,2,29.5862,80.2515,121.3252,6.994622
6,2,29.082,80.159,121.1731,7.811554
6,2,27.2964,80.2571,120.3254,9.535535
6,2,24.3575,79.9968,118.5365,14.09173
6,2,19.5525,79.0175,115.0917,21.476957
6,2,14.9641,78.1784,112.576,26.180216
6,2,11.3305,75.1011,105.8366,39.776669
6,2,8.8275,71.8713,100.0926,49.815193
6,2,7.7264,68.8507,95.7679,56.949104
6,2,7.0146,66.3702,92.5277,62.727505
6,2,6.5185,64.2069,89.5761,67.214661
6,2,6.5231,62.2467,87.62,73.22905
6,2,6.2378,60.156,86.2675,79.884811
6,2,5.8318,58.3813,85.4403,85.05069
6,2,5.7306,56.58,85.1353,88.354401
6,2,5.8215,54.7997,85.0526,90.611977
6,2,6.3927,53.1662,85.3139,91.815712
6,2,7.6766,51.5236,85.8496,92.637253
6,2,8.9191,49.5896,86.2118,93.73674
6,2,10.0987,47.6912,86.5375,94.522652
6,2,11.2754,45.5557,86.823,93.631073
6,2,12.0909,43.1618,86.8886,92.137093
6,2,12.5806,40.4983,86.8489,92.442734
6,2,13.223,37.5501,86.9217,92.962776
6,2,14.1082,34.3432,86.9543,92.200249
6,2,15.0566,31.2889,87.0826,90.540283
6,2,15.652,27.5985,86.9774,90.302078
6,2,16.1038,22.3801,86.6969,90.293221
6,2,16.3808,21.2051,86.373,90.038315
6,2,16.3373,20.1708,85.9309,89.711594
6,2,16.3922,19.2896,85.5854,90.282593
6,2,16.3175,17.8683,85.3804,90.905327
6,2,16.3988,15.972,85.6506,91.114021
6,2,16.9998,14.602,86.9153,91.605621
6,2,17.1294,13.9933,87.7006,92.732643
6,2,16.9819,12.9264,87.7128,92.702385
6,2,16.1393,10.7919,86.8909,90.83226
6,2,15.1785,9.2382,85.4839,89.18174
6,2,14.8353,9.224,84.6151,89.107651
6,2,14.9085,9.3085,84.6503,89.260422
6,2,15.217,8.7411,84.9164,88.821213
6,2,15.3968,8.8445,85.2356,89.169189
6,2,15.3907,9.7052,85.6657,89.988731
6,2,15.2899,10.3035,86.0304,90.337914
6,2,15.4001,10.7573,86.2001,89.951736
6,2,15.5578,11.1806,86.4343,89.575485
6,2,15.4964,11.3829,86.4476,89.755394
6,2,15.4258,11.286,86.4734,89.798668
6,2,15.472,11.2706,86.6985,89.194115
6,2,15.5496,11.5271,86.9547,89.161705
6,2,15.5271,11.5316,87.0642,89.523903
6,2,15.6635,11.4022,87.2048,89.689423
6,2,15.6035,11.4926,87.2272,89.806099
6,2,15.4948,11.4722,87.1862,89.760513
6,2,15.5906,11.4691,87.2622,89.601509
6,2,15.5872,11.6377,87.29,89.810059
6,2,15.5319,11.6508,87.22,90.027962
6,2,15.5748,11.5164,87.2433,89.913948
6,2,15.5411,11.4186,87.2471,89.61747
6,2,15.3881,11.4766,87.1011,89.450844
6,2,15.4339,11.4998,87.1164,89.548058
6,2,15.4536,11.4019,87.1343,89.652565
6,2,15.3435,11.344,87.0136,89.637512
6,2,15.3711,11.1952,86.9856,89.49189
6,2,15.3704,11.1593,87.0559,89.463219
6,2,15.3336,11.1716,87.0431,89.473236
6,2,15.2825,11.0417,87.0006,89.409622
6,2,15.2031,10.8651,86.9315,89.353661
6,2,15.1477,10.8794,86.8875,89.316139
6,2,15.1547,10.8115,86.8091,89.251404
6,2,15.0988,10.7312,86.7022,89.294434
6,2,15.0635,10.6966,86.633,89.251366
6,2,15.1123,10.7008,86.685,89.322731
6,2,15.2214,10.757,86.9198,89.353767
6,2,15.2002,10.883,86.9966,89.273338
7,0,13.2268,13.0403,86.2749,91.177
7,0,11.0598,14.7544,85.7269,90.4175
7,0,10.35,14.8639,85.2589,89.6895
7,0,10.1824,14.2604,85.2312,89.2854
7,0,9.7391,14.6283,84.6584,88.3517
7,0,9.6409,15.1463,83.7054,87.5692
7,0,10.3653,15.5867,83.0393,87.2721
7,0,11.7433,16.4423,82.7778,87.5544
7,0,13.6674,17.6745,82.8938,88.3219
7,0,16.3911,19.4578,83.555,88.4344
7,0,19.418,21.7939,84.3827,88.5028
7,0,22.76,24.7278,85.3549,88.8509
7,0,25.672,28.008,86.1314,89.0528
7,0,28.5409,31.4004,87.0505,89.8433
7,0,33.3525,35.2138,87.6129,90.7782
7,0,42.0067,38.9789,88.2698,90.9159
7,0,47.9684,42.6509,89.0996,90.8385
7,0,53.5607,46.8555,90.2265,91.2128
7,0,58.2772,50.5558,90.2401,91.348
7,0,62.4893,53.8566,89.6834,91.6637
7,0,66.3058,57.1741,90.0479,91.9656
7,0,69.7301,60.2581,90.7839,91.7829
7,0,73.0967,63.2918,90.9162,91.6729
7,0,76.1906,65.9996,90.9476,91.3306
7,0,78.9335,68.0716,91.3451,91.2129
7,0,81.2546,69.7015,91.2678,91.6346
7,0,82.4285,70.4727,90.8025,91.6115
7,0,83.3507,71.1511,90.3133,91.8441
7,0,82.8414,71.4396,90.857,92.6831
7,0,81.6242,71.0912,91.5777,93.4991
7,0,80.45,70.4472,92.8436,94.6884
7,0,79.7378,69.9647,94.5204,95.2486
7,0,79.5142,69.7968,94.7812,94.9047
7,0,79.6542,69.7892,93.618,94.7342
7,0,79.815,69.6371,92.8787,94.7328
7,0,79.7997,69.4362,92.6505,94.6219
7,0,79.6867,69.2379,92.6875,94.5652
7,0,79.7167,69.075,92.6822,94.3026
7,0,79.9189,68.9331,92.2869,94.937
7,0,80.0132,68.9313,92.0457,95.4756
7,0,80.1157,68.9701,91.7483,95.1177
7,0,80.2675,69.0591,91.2991,94.6318
7,0,80.3163,69.1175,90.7269,94.5963
7,0,80.4462,69.0687,89.5479,94.5221
7,0,80.6914,69.1463,88.566,93.9977
7,0,81.0287,69.3428,87.4732,93.0488
7,0,81.4403,69.5592,85.9359,92.4359
7,0,81.7044,69.7657,83.812,91.1177
7,0,82.1209,70.153,81.5607,89.0335
7,0,82.5528,70.7043,80.3632,86.598
7,0,83.109,71.9381,76.0226,78.9181
7,0,83.9252,73.9109,68.4711,69.4596
7,0,85.0393,75.66,61.7769,63.4496
7,0,85.9055,76.3776,55.2099,58.0884
7,0,86.1676,76.9427,47.4569,51.896
7,0,86.2693,77.6028,40.7626,44.3464
7,0,86.2642,77.9153,37.1311,40.0146
7,0,85.3191,77.4899,29.9457,28.5041
7,0,84.0998,76.4123,23.5156,21.319
7,0,82.1562,74.9039,17.0762,16.9915
7,0,80.2033,73.4191,11.9046,12.1873
7,0,78.5509,71.2509,9.2175,9.2196
7,0,77.9092,70.1084,14.8183,13.9381
7,0,76.5832,68.0063,13.1859,14.8352
7,0,74.1748,68.0534,12.5942,13.9174
7,0,71.6573,67.3911,13.3823,13.4006
7,0,69.1019,66.9929,15.3985,13.718
7,0,69.0315,66.5586,15.0099,13.6184
7,0,68.7501,65.6613,14.834,13.8354
7,0,68.6059,65.5096,14.446,13.149
7,0,69.3435,64.9706,13.3634,12.7987
7,0,69.3448,64.7469,12.9198,12.2098
7,0,69.0853,64.6019,12.5988,11.7393
7,0,68.7575,64.6923,12.4269,11.2203
7,0,68.3395,64.4552,12.2695,10.9127
7,0,67.9875,64.4163,12.0253,10.5103
7,0,68.2567,64.3509,11.2822,10.1269
7,0,68.3599,64.2073,10.6548,9.8998
7,0,68.3062,63.9602,10.1272,10.1188
7,0,68.3484,63.9374,9.6403,11.1275
7,0,68.6165,63.9094,11.8872,16.4708
7,0,70.1958,63.3607,18.9599,27.0455
7,0,73.3985,63.5794,29.0083,35.5911
7,0,76.0452,66.4171,45.2665,38.2527
7,0,76.9783,66.4702,52.3396,47.4621
7,0,77.681,65.9211,60.0641,58.9712
7,0,78.0676,65.5248,65.6803,66.7606
7,0,78.1943,65.2416,77.8437,83.0707
7,0,78.0144,65.5415,86.2267,93.3611
7,0,78.1523,65.6204,93.123,103.1437
7,0,78.1868,65.5511,98.7055,111.3165
7,0,77.7607,65.7266,104.4191,118.1177
7,0,76.8499,65.8155,110.006,125.1603
7,0,76.5088,66.0697,114.2437,130.8185
7,0,75.7321,66.6853,120.0627,136.7625
7,0,74.7474,67.7488,128.5129,141.2976
7,0,73.4999,68.8086,137.8415,145.5498
7,0,72.0859,70.0752,146.4142,152.6759
7,0,70.3262,71.6613,153.4887,160.9807
7,0,69.1377,72.524,160.537,167.7762
7,0,68.1015,72.9761,167.0028,172.2548
7,0,66.7613,73.1237,170.2898,173.4782
7,0,65.7239,72.292,170.012,172.5939
7,0,65.8278,72.5363,169.7558,172.3
7,0,66.3229,73.8837,169.3067,172.6452
7,0,66.8236,74.4892,169.3821,173.0317
7,0,66.7737,74.9577,168.9812,173.6907
7,0,66.7126,75.0251,169.0457,173.8167
7,0,66.7337,74.532,169.1972,173.9353
7,0,66.7876,74.7815,169.715,174.3628
7,0,66.5669,74.4857,169.7044,174.0173
7,0,66.5924,74.8859,169.8031,173.8116
7,0,66.6509,75.1355,169.7473,173.927
7,0,66.6758,75.2013,169.6856,173.8615
7,0,66.6585,75.248,169.5506,174.0771
7,0,66.7691,75.2648,169.9262,174.6492
7,0,66.7464,75.3248,170.038,174.8357
7,0,66.2453,75.5181,169.7261,174.883
7,0,66.0841,75.4542,169.6085,174.7804
7,0,66.177,75.4712,170.0864,175.3079
7,0,66.3825,75.5574,170.4667,175.6246
7,0,66.776,75.5694,171.2086,176.3642
7,0,66.9909,75.502,171.726,175.7753
7,0,67.6133,75.7096,168.5787,168.2764
7,0,68.0168,75.2646,163.5012,161.4322
7,0,68.6345,73.9867,156.7929,154.4912
7,0,69.4835,73.5831,147.6405,148.9431
7,0,70.0266,71.9517,139.102,138.3389
7,0,71.0142,69.5866,131.4148,125.3364
7,0,72.2654,68.8291,123.321,114.7314
7,0,73.2814,68.2828,116.2902,108.4421
7,0,74.0797,67.0415,110.6727,99.9781
7,0,74.9597,67.4491,103.8606,89.6583
7,0,76.1031,67.9412,96.5005,81.9887
7,0,77.3154,67.8962,87.6961,73.6231
7,0,78.4957,68.9231,79.2626,64.5143
7,0,79.9001,70.1725,71.7258,54.2895
7,0,81.1836,71.604,62.9441,43.0222
7,0,82.119,72.5353,53.1127,35.7063
7,0,82.4762,72.7028,43.3215,27.9647
7,0,82.1701,74.0109,32.1209,14.666
7,0,81.6252,73.7465,21.1161,10.315
7,0,80.5009,72.9943,11.6345,10.5873
7,0,79.214,72.6514,6.4773,8.3585
7,0,77.9687,72.4846,6.5621,7.3276
7,0,76.3925,71.4107,8.9533,8.0415
7,0,76.0129,70.4855,9.6064,8.3883
7,0,76.7184,69.3728,9.1884,9.5394
7,0,76.4968,69.7352,9.4079,9.3065
7,0,75.6839,70.2584,9.9339,8.9476
7,0,75.1959,69.5987,9.7513,9.6255
7,0,74.7879,69.3764,10.1018,9.9888
7,0,74.535,69.5773,10.3948,9.5575
7,0,75.146,69.8376,9.6767,9.661
7,0,75.2518,69.9195,9.5645,9.3882
7,0,75.2478,69.9623,9.4871,9.5158
7,0,75.4486,70.0209,9.4108,9.8847
7,0,75.1451,70.1932,9.8756,9.5271
7,0,74.9871,70.2443,9.8355,9.7685
7,0,75.0974,70.217,9.8333,10.0711
7,0,75.5535,70.1993,9.9854,10.6756
7,0,76.3273,70.3306,11.0045,11.8394
7,0,76.8687,70.0254,13.7453,16.3583
7,0,77.5395,69.4813,17.7386,23.5255
7,0,77.659,69.2303,25.0203,28.3074
7,0,78.0696,69.2018,32.4857,33.0722
7,0,78.7368,69.2865,38.4778,39.4375
7,0,79.1159,69.2143,43.6013,46.2458
7,0,79.3237,68.8552,47.7908,53.767
7,0,79.209,68.4193,52.5618,61.4222
7,0,78.7789,67.9521,58.4899,68.2751
7,0,78.3394,67.4905,65.0638,75.2771
7,0,78.0646,67.051,71.0421,82.7855
7,0,77.7191,66.9154,77.5753,91.0047
7,0,77.3466,66.7503,85.4427,98.6254
7,0,76.7911,66.5214,93.2652,105.0809
7,0,76.6088,66.3152,97.3157,109.1652
7,0,76.3888,66.3892,104.4954,118.9214
7,0,76.199,66.4582,110.3486,124.5232
7,0,75.7936,66.8293,116.8826,131.0778
7,0,75.4009,67.8057,123.1435,137.8954
7,0,75.1318,68.5573,129.0358,144.1625
7,0,74.9989,69.4118,135.7118,149.8635
7,0,74.9343,70.7621,142.5612,155.8479
7,0,74.4962,72.271,150.281,163.2099
7,0,73.8606,72.701,160.2729,168.5417
7,0,72.6419,73.7179,171.252,173.7172
7,0,71.1974,74.43,174.4848,173.775
7,0,70.6137,74.3358,172.0314,173.0907
7,0,70.9212,74.7581,172.0982,170.9514
7,0,71.935,75.1109,170.9676,170.5315
7,0,72.7954,75.8123,171.6404,171.4581
7,0,73.2016,76.2499,172.0434,171.8983
7,0,72.6315,75.7087,172.2045,172.0143
7,0,72.1372,75.23,172.0107,171.2696
7,0,71.6369,75.1152,171.8493,171.5791
7,0,71.7829,75.3724,172.0075,171.7602
7,0,72.0952,75.333,172.4383,171.7389
7,0,71.833,75.2815,172.5587,172.0216
7,0,71.3995,74.9648,172.6706,172.3691
7,0,71.3931,74.708,173.1784,172.6436
7,0,71.476,74.2092,174.0856,173.1733
7,0,71.2613,74.2104,175.0724,174.4328
7,0,70.7377,74.7808,173.9865,175.4877
7,0,70.796,74.147,168.9191,173.1343
7,0,70.7683,72.8425,163.5054,169.2418
7,0,70.6356,71.409,159.7892,161.6112
7,0,70.7037,69.6915,153.9437,153.3946
7,0,71.5396,68.6691,148.064,148.4643
7,0,72.2035,66.9357,142.6146,139.232
7,0,72.7882,65.9752,136.5004,131.1858
7,0,73.555,65.0228,127.8969,123.853
7,0,74.9424,64.7251,118.2683,118.3036
7,0,76.2836,64.7382,112.0176,112.3009
7,0,77.0763,64.7652,106.2587,103.7529
7,0,77.8495,65.5812,102.9957,98.9804
7,0,78.2807,65.9733,100.1793,94.312
7,0,78.9724,66.5611,95.2466,88.506
7,0,79.7195,67.1223,91.3201,86.6757
7,0,80.3998,67.4959,88.13,84.8996
7,0,81.1064,68.024,84.7144,83.7943
7,0,81.3176,68.0054,83.9881,84.8791
7,0,80.9305,67.5136,84.8037,87.4834
7,0,80.752,67.8585,85.1677,86.7134
7,0,80.8648,68.4037,85.0762,86.3877
7,0,81.0854,68.1829,84.543,88.0225
7,0,81.1078,67.8887,84.6143,89.6186
7,0,80.899,68.4759,85.0695,87.6497
7,0,80.5274,68.9238,85.6391,86.8832
7,0,79.9705,68.6214,86.0914,87.4127
7,0,78.8262,67.6691,86.9574,88.4383
7,0,76.9082,65.7696,88.0492,90.7981
7,0,73.8356,62.9734,88.6947,92.3559
7,0,69.2096,59.5672,89.7058,91.9148
7,0,64.3952,56.8581,90.1531,90.1742
7,0,58.7265,53.9848,90.6712,89.8094
7,0,55.1885,52.2728,90.8433,90.2317
7,0,44.2457,48.3853,89.7264,90.4647
7,0,41.9282,45.4025,89.2262,89.1972
7,0,39.8868,42.1348,89.4685,89.4351
7,0,37.8986,38.5662,89.1662,91.5387
7,0,35.9063,34.977,88.1761,92.5296
7,0,33.7814,31.5003,87.8764,92.3511
7,0,31.7015,27.8241,88.0865,92.0947
7,0,29.5557,23.2018,88.6857,91.3117
7,0,27.768,18.1494,88.6773,91.8578
7,0,26.2222,17.1581,88.6406,93.0576
7,0,24.8506,16.6282,88.4328,93.75
7,0,23.3528,16.2447,88.4036,94.0132
7,0,21.6563,15.6961,88.3962,93.7656
7,0,20.0065,15.1564,88.2725,93.5781
7,0,18.699,14.985,88.1678,93.9548
7,0,17.9796,15.1735,88.2524,94.5818
7,0,17.1455,14.863,88.0433,94.3317
7,0,15.9296,14.7337,87.4046,93.9369
7,0,14.4481,14.2981,86.6037,93.1166
7,0,13.3627,13.9396,85.9752,92.5962
7,0,13.0222,13.6927,85.7157,92.2199
7,0,13.1166,12.954,85.8041,91.542
7,0,13.2917,12.747,86.1113,91.2649
7,0,13.2798,13.4786,86.2338,92.1113
7,0,12.5489,14.5518,85.8125,93.4686
7,0,12.4154,15.7255,86.0026,94.7497
7,0,12.6268,15.8636,86.4334,94.9377
7,0,12.9322,14.7612,86.8917,93.9186
7,0,13.328,14.2764,87.2749,93.3117
7,0,13.5067,14.3362,87.393,93.2797
7,0,13.7393,14.6628,87.4708,93.3513
7,0,13.8152,14.5161,87.4131,92.985
7,0,13.7524,14.0567,87.247,92.2565
7,0,13.5427,13.5989,86.988,91.6969
7,0,13.3705,13.2807,86.7677,91.3524
7,0,13.231,13.2303,86.5475,91.2502
7,0,13.2256,13.0595,86.457,91.0855
7,0,13.2415,12.9932,86.3779,91.0558
7,0,13.165,13.1058,86.2641,91.1576
7,1,10.275,10.5518,81.2499,89.4536
7,1,10.6747,11.9311,82.8663,91.3516
7,1,10.6099,12.2087,82.8363,91.8414
7,1,10.9265,12.0839,83.0673,92.2612
7,1,10.984,11.7958,83.2012,92.0674
7,1,10.8737,11.6113,83.2193,91.7661
7,1,10.5569,11.5208,83.0644,91.6823
7,1,10.3105,11.3962,82.9065,91.6024
7,1,10.2099,11.2701,82.8544,91.541
7,1,10.1741,11.1646,82.8375,91.4637
7,1,10.3435,11.0492,82.9478,91.4028
7,1,10.9302,10.9143,83.4227,91.4139
7,1,11.6229,10.8414,83.8896,91.0995
7,1,11.7904,11.3757,84.0405,90.7719
7,1,11.5083,11.8455,84.1026,90.3529
7,1,10.9681,11.6328,84.06,89.2758
7,1,10.838,11.3424,84.237,87.7453
7,1,10.248,15.3577,83.6935,86.8786
7,1,9.4404,18.0042,82.6983,86.5097
7,1,8.4658,20.0192,81.425,86.7235
7,1,8.1051,22.5577,80.7208,87.4106
7,1,8.2284,24.8186,80.3213,87.6896
7,1,8.5821,27.7055,79.8009,87.63
7,1,9.0109,30.8635,78.9755,87.7843
7,1,9.4357,34.3758,77.6702,88.4106
7,1,9.9803,37.5402,76.3675,88.7659
7,1,11.086,40.7898,75.4872,88.9109
7,1,12.2055,44.2819,74.7981,89.3036
7,1,13.8814,47.7853,74.1192,89.619
7,1,19.9852,51.3724,73.305,89.6019
7,1,23.0633,54.4809,72.413,89.8895
7,1,25.5926,57.3048,71.5278,90.5992
7,1,26.9084,58.9242,71.0706,90.9951
7,1,29.877,62.8528,70.2118,91.7528
7,1,31.6847,65.0953,69.8471,92.7822
7,1,33.4122,67.3413,69.7203,93.5957
7,1,34.7652,69.0313,69.8114,94.0928
