personNum,Stage,Angle1,Angle2,Angle3,Angle4,Angle5
2,0,2.1093,169.8355,131.4565,1.2792,1.0058
2,0,2.0079,170.3954,134.7421,1.0853,1.0752
2,0,1.8588,170.785,137.6856,0.77808,1.1369
2,0,1.6698,171.5688,140.4913,0.48899,1.2113
2,0,1.6234,172.0528,144.2267,0.23155,1.2313
2,0,1.7412,171.3087,147.6793,0.044235,1.281
2,0,1.8552,170.0765,150.0706,0.25488,1.3503
2,0,1.9179,168.9111,152.3644,0.41449,1.3893
2,0,1.9835,168.1416,154.1744,0.53119,1.4057
2,0,2.0055,167.3049,155.8336,0.50745,1.391
2,0,1.9405,165.8481,157.763,0.46688,1.3486
2,0,1.8631,164.7851,159.3336,0.54104,1.309
2,0,1.7842,164.243,159.832,0.60328,1.2638
2,0,1.7774,163.8726,159.986,0.67868,1.2188
2,0,1.8439,163.6932,160.4341,0.70914,1.1825
2,0,1.8301,163.5202,160.7321,0.59512,1.1479
2,0,1.7946,163.0832,161.2254,0.55036,1.1115
2,0,1.7792,162.7405,161.6576,0.52489,1.0712
2,0,1.7617,162.5046,161.8463,0.46646,1.0302
2,0,1.7343,162.0562,162.242,0.41825,0.96935
2,1,0,163.1129,158.5252,0.019782,0.027976
2,1,0.027976,163.0865,158.5389,0.019782,0.019782
2,1,0.111906,163.1761,158.7591,0,0.120331
2,1,0.199792,163.3137,159.2758,0.307741,0.253338
2,1,0.323247,163.5041,159.7181,0.682136,0.380007
2,1,0.460127,163.791,159.658,0.778083,0.498108
2,1,0.576073,164.2183,159.1495,0.891752,0.627138
2,1,0.651621,164.7957,158.3496,0.981384,0.803082
2,1,0.749127,165.4221,157.4382,1.047358,0.978788
2,1,0.889335,166.1022,156.2628,1.128479,1.194357
2,1,1.058694,167.2974,154.6084,1.290285,1.451852
2,1,1.247097,168.7104,152.8347,1.615557,1.717828
2,1,1.496717,169.7352,151.0081,1.970303,2.057854
2,1,1.763696,170.1001,149.6279,2.34293,2.412164
2,1,2.036247,169.9965,148.1616,2.635668,2.816263
2,1,2.339,169.6785,145.9839,2.868671,3.291345
2,1,2.634033,169.2791,143.7379,3.053771,3.758329
2,1,2.965307,168.7313,141.1028,3.369529,4.337702
2,1,3.315761,168.1987,138.6886,3.871813,4.916733
2,1,3.706074,167.7335,136.6037,4.408378,5.494082
2,1,4.1861,167.151,134.3739,4.911072,6.182439
2,1,4.625714,166.5541,132.1225,5.45923,6.906659
2,1,5.064807,165.8948,130.062,6.0633,7.61422
2,1,5.478652,165.2642,128.5748,6.698609,8.197859
2,1,5.957134,164.4171,126.952,7.218495,8.848997
2,1,6.458041,163.5535,125.5496,7.810021,9.453778
2,1,7.031794,162.6903,124.3839,8.421401,10.103377
2,1,7.434556,161.9405,123.2886,9.108799,10.69728
2,1,7.815649,161.0172,122.0972,9.751591,11.320876
2,1,8.174978,159.8971,121.2843,10.415709,11.939198
2,1,8.507846,158.7382,120.5157,11.003763,12.560163
2,1,8.937757,157.4847,119.5485,11.682314,13.190882
2,1,9.309494,156.1738,118.7576,12.427194,13.827413
2,1,9.576082,154.8206,118.2654,13.163257,14.345392
2,1,9.913099,152.8937,117.4282,13.781283,14.917921
2,1,10.199311,151.042,116.5349,14.474404,15.409048
2,1,10.439182,149.0094,115.6997,15.057924,15.862306
2,1,10.667727,146.591,114.6372,15.608448,16.285606
2,1,10.784778,144.054,113.2824,16.13553,16.642048
2,1,10.83467,141.5882,112.1137,16.554823,16.957048
2,1,10.875418,139.2368,111.2088,16.906603,17.191769
2,1,10.990282,136.0815,109.6672,17.18874,17.393148
2,1,11.140212,132.7055,108.0707,17.489222,17.532318
2,1,11.210096,129.0653,106.3041,17.69142,17.643326
2,1,11.249028,125.7396,104.4489,17.831583,17.666567
2,1,11.27917,121.7263,102.1431,17.881521,17.639236
2,1,11.287809,117.7565,99.8342,17.883089,17.610542
2,1,11.251356,114.0706,97.863,17.838919,17.560783
2,1,11.222948,110.0976,95.7088,17.788292,17.488779
2,1,11.161596,106.1872,93.245,17.724026,17.433622
2,1,11.127868,102.265,90.6604,17.639189,17.39053
2,1,11.059767,98.6752,88.3688,17.541952,17.351536
2,1,10.948213,95.6644,86.3707,17.507952,17.306339
2,1,10.984405,92.3849,84.1729,17.456589,17.30232
2,1,11.036707,89.2139,82.4179,17.383307,17.347677
2,1,10.98324,86.1486,80.9981,17.401291,17.432051
2,1,10.91533,82.9746,79.3274,17.473236,17.499853
2,1,10.787277,79.9675,77.94,17.513273,17.577122
2,1,10.691059,77.6339,77.1364,17.556902,17.657473
2,1,10.639002,75.1501,76.5892,17.556301,17.742929
2,1,10.544246,72.8758,76.1426,17.575832,17.842943
2,1,10.477168,70.6378,75.4926,17.567461,17.944101
2,1,10.434676,68.4348,74.7386,17.534653,18.023121
2,1,10.385177,66.6508,74.3365,17.536093,18.099182
2,1,10.253555,64.9269,73.9812,17.51602,18.168924
2,1,10.141521,63.328,73.4807,17.474737,18.22912
2,1,10.04608,62.0692,73.2037,17.391434,18.27314
2,1,9.864659,61.1276,73.3579,17.273142,18.301352
2,1,9.728274,60.6343,73.4816,17.142132,18.324175
2,1,9.571852,60.3859,73.3861,17.02833,18.324272
2,1,9.381964,60.2691,73.3682,16.938396,18.239325
2,1,9.082465,60.3503,73.1699,16.84029,18.150713
2,1,8.908783,60.7637,72.8312,16.763296,18.034939
2,1,8.856165,61.2794,72.6297,16.737606,17.845896
2,1,8.749226,62.0085,72.7642,16.708838,17.686981
2,1,8.617508,63.4181,72.6385,16.66283,17.383102
2,1,8.439081,64.9852,72.4652,16.524784,17.022697
2,1,8.1683,66.9392,73.2153,16.406563,16.604994
2,1,7.825538,69.5345,74.1453,16.215923,16.140631
2,1,7.377754,72.6192,74.4339,15.9346,15.547318
2,1,6.843724,76.0781,74.9669,15.702389,14.856829
2,1,6.305712,80.1191,75.9779,15.341142,14.107109
2,1,5.82137,83.5704,76.826,14.865765,13.408809
2,1,5.283979,87.0083,78.0016,14.42697,12.616041
2,1,4.786674,90.6831,80.2749,13.856347,11.856207
2,1,4.271409,94.5265,82.8811,13.247393,11.10023
2,1,3.780925,97.9949,84.6083,12.624856,10.413083
2,1,3.309319,101.432,86.7105,12.07442,9.732558
2,1,2.773964,105.7653,89.5801,11.54596,8.947797
2,1,2.309527,109.968,91.9754,10.855471,8.233826
2,1,1.882008,113.6209,94.4495,10.177456,7.610276
2,1,1.462729,117.2389,97.2419,9.607828,7.047121
2,1,1.112411,121.4361,100.0511,9.122208,6.432242
2,1,0.843255,125.1366,102.4062,8.510524,5.843987
2,1,0.629629,129.1753,105.2082,7.916214,5.273697
2,1,0.526376,133.0296,107.8613,7.325764,4.835901
2,1,0.578784,136.5832,109.9621,6.836096,4.404377
2,1,0.734354,139.8249,112.3277,6.337039,3.974684
2,1,0.848576,143.1502,115.5881,5.839692,3.588069
2,1,0.977187,146.4435,118.2802,5.363008,3.256542
2,1,1.100029,149.4657,120.6628,4.89697,2.973548
2,1,1.1366,152.222,123.1769,4.413573,2.713104
2,1,1.189268,155.2066,125.8334,3.933779,2.435179
2,1,1.210146,157.6922,128.0844,3.437694,2.171416
2,1,1.171863,160.1736,130.3947,3.040536,1.96244
2,1,1.161801,162.6135,132.6891,2.693699,1.812617
2,1,1.136255,164.7678,135.0015,2.288756,1.680279
2,1,1.087685,166.7223,137.202,1.858358,1.558339
2,1,1.059617,168.172,139.2378,1.505192,1.451313
2,1,1.040987,169.2046,141.4129,1.33031,1.379133
2,1,0.997011,169.816,143.6714,1.154197,1.341588
2,1,0.961441,170.0984,145.4752,0.972772,1.310301
2,1,0.972571,170.0463,147.0183,0.834625,1.269029
2,1,0.965098,169.9424,148.4703,0.722534,1.200567
2,1,0.942946,169.4904,150.1842,0.718461,1.125353
2,1,0.947087,169.0665,152.0559,0.718188,1.052205
2,1,1.000733,168.5798,153.6734,0.806243,0.97096
2,1,1.127785,167.2315,156.0809,0.842094,0.875587
2,1,1.207069,166.1194,158.222,0.787333,0.782597
2,1,1.139351,165.7538,159.325,0.734886,0.693798
2,1,1.08354,165.4705,160.4964,0.742568,0.623382
2,1,1.010269,165.7345,160.9184,0.700813,0.626201
2,1,0.885365,165.761,161.2627,0.728736,0.65611
2,1,0.81301,165.5623,161.7916,0.718733,0.69408
2,1,0.79031,165.3044,162.2331,0.723887,0.715732
2,1,0.797949,164.9393,162.7225,0.726046,0.743884
2,2,0.019782,168.1764,157.8192,0,0.019782
2,2,0.219397,167.7729,158.2871,0,0.081565
2,2,0.734087,167.2954,158.8539,0.027976,0.184517
2,2,1.266714,167.2165,159.0308,0.144018,0.262443
2,2,1.787284,167.3807,158.9854,0.236563,0.35882
2,2,2.319675,167.4186,159.0541,0.322641,0.425206
2,2,2.85691,167.2799,159.191,0.381035,0.52077
2,2,3.259306,167.1078,159.3672,0.408304,0.545364
2,2,3.611078,166.9735,159.5011,0.420579,0.53229
2,2,3.856508,166.8582,159.5914,0.427043,0.542486
2,2,3.99988,166.775,159.7005,0.430238,0.553201
2,2,4.133607,166.708,159.7212,0.423823,0.578107
2,2,4.285326,166.6496,159.7072,0.372203,0.612297
2,2,4.441399,166.6233,159.7141,0.299361,0.638578
2,2,4.646586,166.6327,159.7301,0.273398,0.671439
2,2,4.926247,166.6132,159.7463,0.28116,0.73887
2,2,5.197236,166.5886,159.8028,0.292752,0.808667
2,2,5.402979,166.5647,159.8598,0.333965,0.876703
2,2,5.609128,166.5726,159.8389,0.367973,0.950387
2,2,5.870758,166.5856,159.8076,0.382573,1.010075
2,2,6.119427,166.5232,159.8139,0.41212,1.081189
2,2,6.329485,166.393,159.9291,0.432507,1.131769
2,2,6.423304,166.3886,159.9319,0.448498,1.159778
2,2,6.462897,166.4538,159.8654,0.453272,1.175698
2,2,6.461866,166.4173,159.9154,0.476423,1.176862
2,2,6.388655,166.3768,159.9479,0.49614,1.179685
2,2,6.268884,166.4323,159.9454,0.495746,1.145517
2,2,6.119203,166.4327,159.9929,0.526747,1.067895
2,2,5.861937,166.42,160.1162,0.570955,0.960423
2,2,5.456753,166.3402,160.2527,0.596433,0.822581
2,2,4.719744,166.1021,160.3934,0.590829,0.600031
2,2,3.660783,165.5264,160.4138,0.550008,0.336882
2,2,2.237559,164.4621,159.9986,0.507449,0.192814
2,2,0.914716,163.0822,158.9018,0.469389,0.578107
2,2,0.663229,160.9435,156.7729,0.480513,1.173198
2,2,1.785312,158.317,153.6453,0.474365,1.874088
2,2,2.825423,155.5663,150.3434,0.457995,2.566511
2,2,4.052073,152.315,147.2735,0.437007,3.332311
2,2,5.2001,149.062,144.5663,0.413542,4.102457
2,2,6.387243,145.6498,141.6123,0.380522,4.917689
2,2,7.406051,142.5567,138.8324,0.296075,5.603011
2,2,8.669681,138.5542,134.9399,0.194834,6.416249
2,2,10.111239,133.8995,129.8401,0.039565,7.287689
2,2,11.48422,129.6863,125.2605,0.153233,8.077494
2,2,12.793945,125.8824,121.4619,0.355533,8.823163
2,2,14.238525,121.6559,117.3306,0.578446,9.728921
2,2,15.51713,117.8024,113.4207,0.831101,10.587454
2,2,16.828403,113.7506,109.1378,1.076291,11.46398
2,2,18.031851,109.9726,105.1247,1.324117,12.300714
2,2,19.245207,106.0486,101.0502,1.530846,13.19178
2,2,20.385233,102.1503,96.9454,1.815853,14.041891
2,2,21.3557,98.5314,93.3128,2.073204,14.824083
2,2,22.318579,95.2647,90.0276,2.319843,15.528233
2,2,23.303749,92.1396,86.7257,2.578836,16.230288
2,2,24.181957,88.9513,83.2726,2.86389,16.916639
2,2,24.85611,86.0757,80.1102,3.115898,17.493937
2,2,25.754519,83.4369,77.1238,3.265007,18.018982
2,2,26.56241,80.994,74.4212,3.471359,18.503624
2,2,27.260138,78.6794,72.1007,3.687005,18.882305
2,2,27.866604,76.5182,69.9588,3.835328,19.196856
2,2,28.476402,74.4634,67.7328,3.964621,19.4377
2,2,29.07192,72.2266,65.0475,4.095195,19.663471
2,2,29.519949,70.4726,62.8606,4.188766,19.872059
2,2,29.8885,68.7927,60.5242,4.27361,20.123648
2,2,30.15567,67.3644,58.1346,4.391328,20.360365
2,2,30.448866,66.2755,56.0471,4.480564,20.590582
2,2,30.813385,65.3915,54.2666,4.52069,20.840931
2,2,31.330626,64.5671,52.6704,4.508151,21.036053
2,2,32.002815,64.0729,51.2449,4.496143,21.178888
2,2,32.745934,63.9394,50.3795,4.507499,21.306654
2,2,33.458027,63.9109,49.7766,4.476847,21.441643
2,2,33.892532,63.992,49.1432,4.441576,21.538864
2,2,34.181034,64.1597,48.8408,4.40242,21.62303
2,2,34.343079,64.2845,48.8236,4.331919,21.688967
2,2,34.240276,64.1547,48.4449,4.254088,21.712545
2,2,34.134052,63.869,48.1076,4.1989,21.694252
2,2,34.07513,63.8728,48.22,4.160054,21.630981
2,2,33.820602,64.1745,48.6779,4.115374,21.483299
2,2,33.484779,64.6901,49.5241,4.05386,21.236778
2,2,32.752792,65.5859,50.9797,3.97823,20.842131
2,2,31.618567,66.7171,52.9646,3.818135,20.304893
2,2,30.309189,67.985,55.2281,3.545194,19.628794
2,2,28.753712,69.4517,57.2351,3.191384,18.844616
2,2,26.953125,71.2888,59.4351,2.946034,17.946527
2,2,25.372854,73.0657,62.1336,2.713392,17.101437
2,2,23.560648,75.1784,65.4439,2.46593,16.096544
2,2,21.730669,77.2848,68.327,2.168079,15.141198
2,2,19.807537,79.757,71.3774,1.887408,14.185347
2,2,18.025055,82.2964,74.3757,1.565856,13.27788
2,2,16.231081,85.4619,77.9605,1.279166,12.353567
2,2,14.258714,89.35,82.2289,1.023929,11.393609
2,2,12.355036,93.1402,86.4002,0.69408,10.456828
2,2,10.510544,97.1246,90.8133,0.391671,9.550593
2,2,8.691833,100.9557,95.1111,0.165511,8.680052
2,2,6.592819,104.7304,99.2145,0.079129,7.753726
2,2,4.767688,108.1751,102.9238,0.276246,6.986962
2,2,3.015257,111.849,106.9502,0.421044,6.246859
2,2,1.875758,115.2036,110.5135,0.625263,5.541109
2,2,2.620548,118.3954,113.8121,0.804299,4.829455
2,2,4.207613,122.0012,117.7211,0.900703,4.09725
2,2,5.785198,125.8061,121.9719,0.953676,3.400358
2,2,7.185944,128.9192,125.1967,1.03967,2.828609
2,2,8.863815,132.7563,128.7301,1.121172,2.126977
2,2,10.468995,135.8424,131.6761,1.236855,1.5788
2,2,12.025311,138.3407,134.2966,1.393391,1.173865
2,2,13.820166,141.1498,137.2336,1.529823,1.069177
2,2,15.46117,143.5899,139.6716,1.629788,1.397598
2,2,16.959707,145.7786,141.8188,1.713722,1.814668
2,2,18.503742,148.2648,144.058,1.791003,2.265204
2,2,19.869867,150.6452,145.997,1.827135,2.710866
2,2,21.124603,153.1436,147.7977,1.824562,3.164526
2,2,22.289207,156.1275,149.7682,1.829597,3.65318
2,2,23.052818,159.0053,151.5968,1.838985,4.029245
2,2,23.648333,162.6507,154.0807,1.863091,4.393558
2,2,24.080664,165.9126,155.9969,1.889895,4.724017
3,0,0.019782,160.7253,158.2866,0.027976,0.027976
3,0,0.081565,160.6634,158.5091,0.027976,0.088469
3,0,0.172458,160.7332,158.7674,0.019782,0.196832
3,0,0.20842,160.6878,158.91,0.019782,0.246288
3,0,0.256409,160.8564,159.0336,0.137056,0.228997
3,0,0.27052,161.2493,159.1798,0.319594,0.236563
3,0,0.330431,161.8163,159.3135,0.406864,0.24309
3,0,0.405418,162.9808,158.8014,0.538503,0.217606
3,0,0.503189,164.5788,157.0577,0.662638,0.176939
3,0,0.654617,165.9368,154.86,0.731149,0.129722
3,0,0.818527,166.8219,152.4487,0.720908,0.086229
3,0,0.927251,167.2956,150.234,0.686996,0.048457
3,0,0.997796,167.5072,148.0576,0.676085,0.019782
3,0,1.050157,167.8759,145.3167,0.695488,0.034264
3,0,1.104467,168.4615,142.4002,0.656706,0.027976
3,0,1.171863,168.9314,139.6289,0.578107,0.086229
3,0,1.253045,169.1603,137.0247,0.482545,0.167859
3,0,1.358691,169.2645,133.7565,0.391671,0.28393
3,0,1.461659,169.4455,130.3775,0.357727,0.388662
3,0,1.571843,169.6025,127.0561,0.300666,0.511673
3,0,1.703068,169.6318,123.6977,0.157017,0.67173
3,0,1.904851,169.4602,120.017,0.019782,0.84696
3,0,2.107843,169.217,116.7772,0.167859,1.016256
3,0,2.315283,168.3306,113.5579,0.331022,1.186797
3,0,2.514116,167.3011,110.5108,0.503578,1.316261
3,0,2.695661,166.0645,107.5217,0.715185,1.427796
3,0,2.840142,163.8674,104.6895,0.944604,1.523157
3,0,3.007,164.3203,101.5295,1.175365,1.594832
3,0,3.176689,164.6242,98.7252,1.463398,1.618946
3,0,3.319951,164.8109,96.2665,1.770894,1.633147
3,0,3.427998,164.9569,94.325,2.102823,1.619308
3,0,3.574236,165.0698,92.1889,2.402081,1.620516
3,0,3.710668,165.1633,90.1659,2.698201,1.627265
3,0,3.779112,165.2972,88.6153,2.978153,1.619308
3,0,3.767228,165.5275,87.5661,3.284735,1.54965
3,0,3.720786,165.7541,86.6297,3.593194,1.460319
3,0,3.64889,165.7918,85.6584,3.906203,1.399557
3,0,3.586213,165.8744,84.6355,4.121365,1.384515
3,0,3.548948,165.9548,83.5592,4.288569,1.328838
3,0,3.494295,165.9797,82.9327,4.500411,1.223493
3,0,3.471698,165.9192,82.7673,4.688011,1.120823
3,0,3.553414,166.1811,82.9246,4.817962,0.979388
3,0,3.507438,166.4473,83.536,4.902528,0.864567
3,0,3.379624,166.5266,84.3164,4.905484,0.785841
3,0,3.24353,166.6239,85.0267,4.868121,0.726854
3,0,3.08572,166.8309,85.901,4.831159,0.717643
3,0,2.944372,167.0934,86.7305,4.745696,0.747034
3,0,2.877936,167.4254,87.2951,4.612058,0.783097
3,0,2.876848,168.3429,87.9292,4.476628,0.81277
3,0,2.892726,169.5197,88.45,4.341763,0.841862
3,0,2.938249,170.3286,88.8983,4.199692,0.889555
3,0,3.013374,175.7499,88.5122,4.047527,0.938369
3,0,3.030992,176.5918,87.6857,3.884789,0.925773
3,0,2.997154,172.8632,86.9316,3.760673,0.8623
3,0,2.910604,168.2928,86.0568,3.683604,0.937117
3,0,2.803236,164.008,85.2136,3.614872,1.070275
3,0,2.738668,159.7021,84.4943,3.534242,1.214181
3,0,2.728141,154.7721,83.5886,3.487453,1.26114
3,0,2.752642,150.0166,82.7203,3.484195,1.267795
3,0,2.794213,145.2948,81.7394,3.483802,1.268566
3,0,2.800371,140.5086,80.4456,3.485207,1.304613
3,0,2.796034,135.4289,78.8238,3.477727,1.325742
3,0,2.811602,130.345,77.142,3.46611,1.308806
3,0,2.788041,125.7053,75.6946,3.487677,1.244898
3,0,2.787339,121.5209,74.1715,3.507103,1.227007
3,0,2.842002,116.8005,72.419,3.469836,1.227007
3,0,2.886155,112.3775,71.1039,3.372723,1.233052
3,0,2.963458,108.2438,70.1025,3.30156,1.256632
3,0,3.045554,103.7416,69.528,3.241296,1.275949
3,0,3.115019,99.2925,69.3855,3.197329,1.31045
3,0,3.221546,95.3403,69.4501,3.163783,1.380126
3,0,3.388591,91.1798,69.7647,3.127813,1.417893
3,0,3.582553,87.3086,70.5659,3.156287,1.44442
3,0,3.754263,83.6296,71.1352,3.189912,1.472463
3,0,3.936117,80.4902,71.5626,3.211503,1.467671
3,0,4.135028,77.6529,72.0629,3.224097,1.499591
3,0,4.312479,74.9469,71.9557,3.215281,1.478564
3,0,4.474746,72.8786,71.863,3.209735,1.442115
3,0,4.597254,71.3018,71.4509,3.187272,1.437222
3,0,4.694066,69.7733,70.121,3.144293,1.418307
3,0,4.706444,68.562,68.6647,3.126248,1.389594
3,0,4.679939,67.6606,67.2318,3.131316,1.368164
3,0,4.606959,66.8746,65.7481,3.097751,1.386351
3,0,4.51397,66.274,65.0695,3.041373,1.382676
3,0,4.550015,65.9632,65.6816,2.985505,1.366017
3,0,4.634387,65.7987,66.329,2.922015,1.376861
3,0,4.722856,65.6767,66.3454,2.903803,1.360562
3,0,4.867396,65.6045,66.6039,2.912016,1.357539
3,0,5.083573,65.6543,67.1219,2.929508,1.383384
3,0,5.292909,66.0673,67.3456,2.9585,1.400675
3,0,5.48162,67.1881,67.1274,3.11112,1.402769
3,0,5.66102,69.0606,66.8503,3.292831,1.402071
3,0,5.775398,71.5405,67.2339,3.465037,1.397458
3,0,5.790142,74.6121,68.4885,3.605923,1.408755
3,0,5.751491,78.8479,69.4029,3.758069,1.388608
3,0,5.716352,83.3319,69.6995,3.950568,1.308657
3,0,5.712544,87.6549,70.4849,4.131853,1.233846
3,0,5.743408,92.9373,70.9188,4.239377,1.17203
3,0,5.824636,98.0404,70.0161,4.319921,1.098427
3,0,5.94432,103.0125,70.0628,4.380834,1.028505
3,0,6.06178,108.3777,71.7843,4.410244,1.003857
3,0,6.168471,113.6153,71.1803,4.493965,0.966718
3,0,6.247487,118.8921,71.0078,4.655179,0.946053
3,0,6.336173,123.5259,71.4183,4.747718,0.930832
3,0,6.480803,128.7005,70.9237,4.894049,0.913645
3,0,6.596833,133.7762,70.9301,5.022114,0.926829
3,0,6.684747,138.8363,71.6083,5.04065,0.974179
3,0,6.772393,143.0903,71.0824,5.380482,0.988931
3,0,6.81863,146.9909,71.132,8.837868,1.040611
3,0,6.850971,150.2361,71.5531,11.050969,1.094858
3,0,6.885725,153.5068,71.8134,11.067544,1.188115
3,0,6.850856,155.8904,72.1571,10.983616,1.289223
3,0,6.814372,157.8508,72.6424,10.912407,1.37202
3,0,6.821851,159.7924,73.0956,10.85393,1.467671
3,0,6.837674,161.4314,73.7703,10.724529,1.548386
3,0,6.881992,162.7983,74.4195,10.579459,1.609003
3,0,6.958521,163.7925,75.3188,10.418769,1.654339
3,0,7.000481,164.6626,76.5894,10.23095,1.713836
3,0,6.976117,165.8412,78.0622,10.088162,1.787722
3,0,6.930473,167.1619,79.9189,9.92222,1.841963
3,0,6.884044,168.0491,81.7164,9.684543,1.892378
3,0,6.830298,168.647,83.5229,9.441295,1.9435
3,0,6.752091,168.7581,85.3031,9.222259,1.981989
3,0,6.623919,168.2305,87.5151,9.02454,1.966525
3,0,6.471296,167.5376,90.183,8.794261,1.927626
3,0,6.266475,166.9931,93.1258,8.640815,1.878052
3,0,6.110226,166.3429,95.7469,8.337129,1.798636
3,0,5.96795,166.2924,99.4557,8.05442,1.714749
3,0,5.802586,166.9032,103.2553,7.765437,1.654576
3,0,5.623017,167.2361,106.4725,7.441784,1.601933
3,0,5.395575,167.633,110.2488,7.145671,1.527903
3,0,5.233304,167.8863,113.6926,6.848709,1.468204
3,0,5.068404,168.4148,117.0744,6.539539,1.420375
3,0,4.78962,169.4998,120.7145,6.252161,1.436813
3,0,4.549628,170.2852,124.0848,5.853405,1.448749
3,0,4.347759,173.1478,127.3223,5.546128,1.446451
3,0,4.149306,175.7831,130.1676,5.226185,1.491347
3,0,3.950023,177.4355,133.0489,4.916016,1.527775
3,0,3.798028,177.1196,135.502,4.688011,1.583997
3,0,3.642176,175.2198,137.9949,4.462693,1.651616
3,0,3.458363,173.0634,140.3944,4.181138,1.698466
3,0,3.276022,171.3361,141.9744,4.028224,1.748988
3,0,3.104632,169.1898,143.9718,3.971086,1.823275
3,0,2.926835,167.2077,145.8888,3.780355,1.861199
3,0,2.761516,164.9864,148.3037,3.717732,1.895788
3,0,2.60947,161.9314,151.2235,3.728776,1.908853
3,0,2.428741,157.446,153.5275,3.756661,1.905467
3,0,2.252032,151.9265,154.4724,3.783048,1.873357
3,0,2.124859,148.6892,154.4493,3.795192,1.822738
3,0,2.021779,147.514,155.1732,3.794005,1.790675
3,0,1.879406,149.2505,156.182,3.806115,1.75903
3,0,1.688528,152.4354,155.7472,3.900635,1.729296
3,0,1.512973,154.1027,154.8311,3.991891,1.651734
3,0,1.403187,153.5607,154.8663,4.117752,1.586219
3,0,1.284052,153.2995,155.632,4.17556,1.512973
3,0,1.116275,153.9541,156.1852,4.208218,1.424503
3,0,0.987743,155.0527,155.9941,4.308299,1.371164
3,0,0.896566,156.7312,155.5765,4.36471,1.294373
3,1,0.019782,163.8028,161.2862,0,0.027976
3,1,0.039565,163.7856,161.3326,0,0.044235
3,1,0.055953,163.7771,161.384,0.019782,0.081565
3,1,0.11535,163.7432,161.3557,0,0.110143
3,1,0.137056,163.4607,161.3314,0,0.117034
3,1,0.096913,163.0529,161.3159,0.027976,0.129722
3,1,0.117034,162.6648,161.3729,0,0.086229
3,1,0.247082,162.3389,161.4005,0,0.076617
3,1,0.399584,162.1676,161.2142,0.083929,0.16902
3,1,0.515483,162.3112,160.9753,0.138476,0.363695
3,1,0.640414,162.7829,160.5994,0.212142,0.586508
3,1,0.87871,163.23,159.9955,0.357727,0.868631
3,1,1.192061,163.4826,159.3911,0.601659,1.211277
3,1,1.532634,163.4715,158.8382,0.882931,1.649007
3,1,1.91969,163.3275,158.3557,1.17603,2.148856
3,1,2.299931,163.3156,157.8914,1.51517,2.639972
3,1,2.705012,163.4153,157.3999,1.856145,3.252993
3,1,3.113321,163.5775,157.2041,2.227829,3.909811
3,1,3.519253,163.8612,157.0059,2.532191,4.575901
3,1,3.898777,164.1351,156.5953,2.941579,5.247475
3,1,4.284595,164.3735,156.161,3.473276,5.925197
3,1,4.658838,164.4163,155.7754,4.0181,6.504271
3,1,5.061402,164.4238,155.092,4.544114,7.120314
3,1,5.404176,164.4941,154.3425,5.102577,7.7302
3,1,5.629183,164.5605,153.7411,5.644794,8.311817
3,1,5.892387,164.5905,153.0772,6.161348,8.92359
3,1,6.141014,164.7154,152.2471,6.758972,9.526543
3,1,6.367381,164.7053,151.4399,7.360633,10.095568
3,1,6.663384,164.3816,150.7656,7.881148,10.676745
3,1,6.934038,164.2216,149.9556,8.480008,11.241603
3,1,7.230851,164.4565,148.665,9.116346,11.851202
3,1,7.517968,164.7131,147.3733,9.836072,12.356185
3,1,7.876963,164.7989,145.9735,10.482894,12.939179
3,1,8.216208,164.6081,144.5522,11.163238,13.514171
3,1,8.467934,163.9933,143.1005,11.810893,13.960984
3,1,8.749271,162.5564,141.5148,12.365421,14.428219
3,1,9.004531,160.6288,140.0678,12.933962,14.867988
3,1,9.180934,158.2179,138.2878,13.367778,15.239367
3,1,9.311479,155.3563,136.0915,13.731621,15.471365
3,1,9.372699,152.2251,133.9221,13.98654,15.661618
3,1,9.349331,149.1348,131.8992,14.163339,15.809944
3,1,9.314221,145.6631,129.5079,14.318532,15.855596
3,1,9.21322,141.7545,126.8809,14.393542,15.845541
3,1,9.053256,137.6502,124.1697,14.444082,15.811573
3,1,8.887256,133.1702,121.1133,14.477068,15.724797
3,1,8.708472,128.4267,117.9829,14.48821,15.609818
3,1,8.543873,124.3011,115.3109,14.492006,15.508473
3,1,8.374588,120.249,112.2065,14.510731,15.410231
3,1,8.202361,115.804,108.8087,14.558399,15.306173
3,1,8.029741,111.4401,105.4244,14.617949,15.211785
3,1,7.880874,107.2523,101.9422,14.699596,15.151588
3,1,7.766499,103.3829,98.4088,14.793298,15.12579
3,1,7.711134,99.9316,95.233,14.900919,15.128629
3,1,7.674397,96.1614,92.185,14.965365,15.165549
3,1,7.670484,93.0105,89.9862,15.018359,15.218383
3,1,7.643186,89.8446,87.8556,15.115197,15.308839
3,1,7.664136,86.924,86.0228,15.250497,15.398519
3,1,7.733627,83.7884,83.9933,15.330488,15.485286
3,1,7.795205,80.8717,82.1058,15.444327,15.587873
